Client_ID,Investment_Type,Amount,Returns,Risk_Level
3109,Stock,203.44000244140625,35.43480782737183,High
3110,Stock,203.52999877929688,31.332702985605287,High
3111,Stock,207.7100067138672,33.74332940495074,High
3112,Stock,208.80999755859372,34.151988320128304,High
3113,Stock,210.8000030517578,33.0892639025888,High
3114,Stock,214.19000244140625,33.8758757342014,High
3115,Stock,215.25,34.563229710429994,High
3116,Stock,215.3999938964844,30.88870348876348,High
3117,Stock,222.1100006103516,31.98289686308298,High
3118,Stock,225.6699981689453,34.49348653429061,High
3119,Stock,223.88999938964844,34.25942108207593,High
3120,Stock,225.9600067138672,33.9885860316509,High
3121,Stock,226.25999450683597,35.076852976028256,High
3122,Stock,226.1999969482422,28.130934461461738,High
3123,Stock,234.8999938964844,34.89749191394375,High
3124,Stock,226.0500030517578,33.7434510283216,High
3125,Stock,229.72999572753903,33.2728649463229,High
3126,Stock,227.4199981689453,34.36033552137774,High
3127,Stock,223.1999969482422,34.51241847831834,High
3128,Stock,223.0800018310547,32.79224037915594,High
3129,Stock,224.22000122070312,33.33607364729891,High
3130,Stock,217.6000061035156,35.43871979060166,High
3131,Stock,213.0,29.896322412210534,High
3132,Stock,220.91000366210935,33.76895037138693,High
3133,Stock,215.8000030517578,29.885219298366454,High
3134,Stock,221.80999755859372,32.38925402756299,High
3135,Stock,229.3600006103516,31.52236236901544,High
3136,Stock,235.07000732421875,30.434485905321562,High
3137,Stock,239.4499969482422,34.78871047345531,High
3138,Stock,240.0,30.96232996218419,High
3139,Stock,238.75,34.461742513401084,High
3140,Stock,223.44000244140625,31.65444152995147,High
3141,Stock,212.8000030517578,31.82126453149164,High
3142,Stock,213.58999633789065,29.482549295390324,High
3143,Stock,213.16000366210935,34.639818481367854,High
3144,Stock,201.57000732421875,29.890495503715965,High
3145,Stock,202.57000732421875,29.676261311826035,High
3146,Stock,208.2400054931641,31.207432412229586,High
3147,Stock,218.33999633789065,26.75042033473182,High
3148,Stock,231.0399932861328,33.967821045886794,High
3149,Stock,223.7400054931641,33.32947491117826,High
3150,Stock,222.57000732421875,33.67444277296828,High
3151,Stock,216.6199951171875,32.879481886003234,High
3152,Stock,213.5,32.80827378828032,High
3153,Stock,206.44000244140625,33.30808255231794,High
3154,Stock,211.8000030517578,32.359400156155296,High
3155,Stock,205.4199981689453,33.96019684849759,High
3156,Stock,206.19000244140625,30.75616760408585,High
3157,Stock,217.0800018310547,29.076418315397984,High
3158,Stock,222.5,34.150565558543164,High
3159,Stock,224.7700042724609,34.16787380036533,High
3160,Stock,223.6000061035156,33.322409530166055,High
3161,Stock,215.22000122070312,35.2840866855842,High
3162,Stock,214.22999572753903,32.78613668015197,High
3163,Stock,214.2899932861328,30.286386432568115,High
3164,Stock,217.02999877929688,34.75010658152776,High
3165,Stock,218.00999450683597,31.543080338256473,High
3166,Stock,210.69000244140625,34.98935162627219,High
3167,Stock,208.5,32.68756819240269,High
3168,Stock,204.94000244140625,32.98691186283294,High
3169,Stock,207.6999969482422,33.376842381686814,High
3170,Stock,207.0,34.22710205768125,High
3171,Stock,196.8999938964844,32.18913849793467,High
3172,Stock,200.63999938964844,32.9516109527721,High
3173,Stock,200.6499938964844,33.935676276062495,High
3174,Stock,205.0200042724609,32.32795001155242,High
3175,Stock,210.6999969482422,32.99907708791282,High
3176,Stock,211.5500030517578,32.07506062587547,High
3177,Stock,211.9499969482422,35.28405223915193,High
3178,Stock,211.80999755859372,35.20103990760358,High
3179,Stock,209.5,31.79268897538895,High
3180,Stock,206.6000061035156,34.632412097702044,High
3181,Stock,204.13999938964844,34.821712810256535,High
3182,Stock,198.2899932861328,34.17438836929039,High
3183,Stock,189.9900054931641,31.991085248267524,High
3184,Stock,189.0,34.927117615301796,High
3185,Stock,183.6999969482422,29.60462233146503,High
3186,Stock,187.0399932861328,28.5030069309428,High
3187,Stock,194.57000732421875,32.445484415972636,High
3188,Stock,199.02999877929688,33.526339851577234,High
3189,Stock,192.3600006103516,34.633129273597625,High
3190,Stock,192.3999938964844,31.790679735856887,High
3191,Stock,189.66000366210935,34.34896693535973,High
3192,Stock,184.6000061035156,33.397985370482616,High
3193,Stock,175.4199981689453,24.45083400053087,High
3194,Stock,184.58999633789065,25.242387956975733,High
3195,Stock,194.1999969482422,31.88834742087429,High
3196,Stock,189.91000366210935,34.01609428161233,High
3197,Stock,190.6199951171875,31.172202791787534,High
3198,Stock,194.07000732421875,33.68243220872273,High
3199,Stock,193.3999938964844,31.543525670145232,High
3200,Stock,195.0,31.96714328421555,High
3201,Stock,198.0,28.689872466777842,High
3202,Stock,199.1999969482422,33.97031666499906,High
3203,Stock,189.6100006103516,34.868519733707465,High
3204,Stock,186.25,34.38258071434343,High
3205,Stock,185.32000732421875,31.40181437480194,High
3206,Stock,185.6999969482422,34.05734002582662,High
3207,Stock,185.5,34.77756193629397,High
3208,Stock,178.5,33.43911267633107,High
3209,Stock,176.5,32.28816671430004,High
3210,Stock,176.5,35.00058588817146,High
3211,Stock,173.3699951171875,31.231408748240057,High
3212,Stock,172.67999267578125,34.17605506304703,High
3213,Stock,171.82000732421875,30.90924901772107,High
3214,Stock,174.72000122070312,34.69948138620435,High
3215,Stock,171.38999938964844,30.24368042671614,High
3216,Stock,172.07000732421875,31.01843170305906,High
3217,Stock,171.8699951171875,34.39735932044311,High
3218,Stock,171.50999450683594,28.107339062867208,High
3219,Stock,175.57000732421875,34.18274938894965,High
3220,Stock,169.0,34.54480032721513,High
3221,Stock,164.30999755859375,34.41651591719671,High
3222,Stock,160.1999969482422,32.239793749156505,High
3223,Stock,162.6699981689453,33.16356783106738,High
3224,Stock,158.1300048828125,34.60373257763832,High
3225,Stock,157.0,32.456311883211534,High
3226,Stock,155.22999572753906,34.74261507866787,High
3227,Stock,157.5,30.433546423620168,High
3228,Stock,162.61000061035156,34.71499689089356,High
3229,Stock,156.75999450683594,27.960982786574778,High
3230,Stock,155.0,33.44504023648934,High
3231,Stock,140.27000427246094,25.433454119784965,High
3232,Stock,159.75999450683594,22.871492407749543,High
3233,Stock,165.39999389648438,34.16222822849768,High
3234,Stock,166.2100067138672,24.957228110853357,High
3235,Stock,176.14999389648438,32.98533853117594,High
3236,Stock,177.13999938964844,33.174432447947005,High
3237,Stock,174.3300018310547,34.1613368585515,High
3238,Stock,167.3800048828125,34.43594653184282,High
3239,Stock,163.38999938964844,34.175931683585496,High
3240,Stock,162.85000610351562,32.97233761609263,High
3241,Stock,170.2100067138672,29.968574189589965,High
3242,Stock,176.10000610351562,34.45841728083832,High
3243,Stock,172.8800048828125,32.25410509179748,High
3244,Stock,174.0,33.968459693262446,High
3245,Stock,176.92999267578125,33.68628569102933,High
3246,Stock,176.75999450683594,33.43096725890518,High
3247,Stock,173.14999389648438,34.27853420538103,High
3248,Stock,168.8699951171875,33.716142460815895,High
3249,Stock,166.8699951171875,34.69925407277399,High
3250,Stock,163.35000610351562,34.84826822865331,High
3251,Stock,161.67999267578125,32.97381237167251,High
3252,Stock,165.91000366210938,32.537997285142,High
3253,Stock,167.10000610351562,31.122876697165037,High
3254,Stock,176.91000366210938,32.779712991780784,High
3255,Stock,178.2899932861328,33.466883072453484,High
3256,Stock,178.5,34.09987757179474,High
3257,Stock,178.0,34.029858257323504,High
3258,Stock,179.36000061035156,28.300884465059745,High
3259,Stock,188.3699951171875,32.24757270580754,High
3260,Stock,189.88999938964844,34.54801338751885,High
3261,Stock,188.25,31.696841172171773,High
3262,Stock,189.82000732421875,33.704235883531986,High
3263,Stock,190.8500061035156,29.243017415271073,High
3264,Stock,198.0,33.26812407041368,High
3265,Stock,196.1499938964844,34.13271086021309,High
3266,Stock,193.1100006103516,31.726437492258697,High
3267,Stock,189.5399932861328,34.63968415797391,High
3268,Stock,185.25999450683597,33.02952492660269,High
3269,Stock,185.69000244140625,33.076047157905236,High
3270,Stock,187.33999633789065,31.46964856230034,High
3271,Stock,189.0200042724609,33.868250225561155,High
3272,Stock,189.33999633789065,34.23590673381753,High
3273,Stock,185.32000732421875,32.437702886739785,High
3274,Stock,186.0,33.974904852364546,High
3275,Stock,183.47000122070312,34.11615319140582,High
3276,Stock,181.25,33.92410689169549,High
3277,Stock,178.00999450683594,34.350646845465924,High
3278,Stock,175.0,33.12249723541689,High
3279,Stock,171.22999572753906,33.69510037680244,High
3280,Stock,170.8000030517578,32.37789320739463,High
3281,Stock,172.2100067138672,32.77601928001134,High
3282,Stock,174.0,33.0827736314779,High
3283,Stock,175.85000610351562,34.36811516068434,High
3284,Stock,170.80999755859375,33.599341634824405,High
3285,Stock,167.60000610351562,32.44114274414381,High
3286,Stock,169.5500030517578,32.798778095716436,High
3287,Stock,173.19000244140625,32.19315921149836,High
3288,Stock,169.44000244140625,34.795979483235264,High
3289,Stock,163.35000610351562,32.83623435612656,High
3290,Stock,163.2100067138672,31.57139788961866,High
3291,Stock,161.2100067138672,33.80827300332163,High
3292,Stock,163.24000549316406,31.958594141821763,High
3293,Stock,169.39999389648438,28.074743851619793,High
3294,Stock,176.61000061035156,30.739263438478414,High
3295,Stock,179.13999938964844,34.57068717928027,High
3296,Stock,175.55999755859375,29.478576812626926,High
3297,Stock,181.1100006103516,30.59921556131293,High
3298,Stock,182.8500061035156,34.12119491207767,High
3299,Stock,177.00999450683594,33.60344957649055,High
3300,Stock,177.33999633789062,31.359010880432788,High
3301,Stock,183.08999633789065,34.38497717782261,High
3302,Stock,175.1999969482422,33.98536884725089,High
3303,Stock,172.2899932861328,33.04309290867118,High
3304,Stock,173.2899932861328,33.555201448832236,High
3305,Stock,170.22999572753906,30.875072894488664,High
3306,Stock,175.19000244140625,32.08183717304826,High
3307,Stock,178.25999450683594,34.32128094505582,High
3308,Stock,167.38999938964844,32.867186904346,High
3309,Stock,166.74000549316406,28.50710304113649,High
3310,Stock,167.5,33.58384685502155,High
3311,Stock,166.25,31.69859219521547,High
3312,Stock,158.5,31.494133501258332,High
3313,Stock,158.57000732421875,34.7111002280305,High
3314,Stock,152.25,30.05499979927079,High
3315,Stock,159.14999389648438,24.104961555028307,High
3316,Stock,174.85000610351562,30.043496991026874,High
3317,Stock,178.05999755859375,31.271995208694904,High
3318,Stock,179.0500030517578,33.50602472420386,High
3319,Stock,177.3000030517578,27.097096130284793,High
3320,Stock,184.69000244140625,32.51435545069201,High
3321,Stock,179.77000427246094,34.429610142495484,High
3322,Stock,176.1699981689453,32.659332270264095,High
3323,Stock,172.22999572753906,34.01293603493207,High
3324,Stock,173.36000061035156,28.408632396850464,High
3325,Stock,180.9600067138672,30.769391079749358,High
3326,Stock,182.3999938964844,33.33543777076276,High
3327,Stock,178.66000366210938,32.065383331714756,High
3328,Stock,176.1999969482422,33.27867505280967,High
3329,Stock,175.5,30.612215233213224,High
3330,Stock,177.5,32.99826444069944,High
3331,Stock,171.14999389648438,33.61310342773757,High
3332,Stock,172.02000427246094,31.52936638645344,High
3333,Stock,175.07000732421875,32.31975805205332,High
3334,Stock,166.55999755859375,33.93920248469749,High
3335,Stock,162.39999389648438,32.494672941680875,High
3336,Stock,164.11000061035156,32.531527045974755,High
3337,Stock,162.33999633789062,33.84175630607254,High
3338,Stock,159.6999969482422,34.24854331895663,High
3339,Stock,156.89999389648438,33.59762001665001,High
3340,Stock,155.3000030517578,32.02634990259923,High
3341,Stock,152.58999633789062,31.240186240378176,High
3342,Stock,156.8000030517578,32.00036583825969,High
3343,Stock,155.11000061035156,34.01586536620261,High
3344,Stock,153.3800048828125,32.35112803595895,High
3345,Stock,153.41000366210938,32.74314246730959,High
3346,Stock,156.6699981689453,30.244599841169823,High
3347,Stock,160.27000427246094,31.498530674306096,High
3348,Stock,162.6999969482422,32.40220432197107,High
3349,Stock,162.02999877929688,30.055410856275444,High
3350,Stock,160.0,33.78180907230092,High
3351,Stock,157.72000122070312,29.984947088450003,High
3352,Stock,162.50999450683594,28.811473501453477,High
3353,Stock,160.5,33.56070612202504,High
3354,Stock,155.72999572753906,32.946444807910034,High
3355,Stock,149.8699951171875,28.399987450061705,High
3356,Stock,152.35000610351562,32.91158534353184,High
3357,Stock,130.42999267578125,29.500394203959512,High
3358,Stock,116.12999725341795,17.460868539885688,High
3359,Stock,97.77999877929688,14.888736614921008,High
3360,Stock,86.30999755859375,7.515327088610145,High
3361,Stock,116.0,20.23093230508375,High
3362,Stock,120.43000030517578,34.144434752694956,High
3363,Stock,113.01000213623048,21.581142457247193,High
3364,Stock,126.0199966430664,27.47373130294574,High
3365,Stock,128.75999450683594,27.842298418154364,High
3366,Stock,129.50999450683594,26.266628384067715,High
3367,Stock,105.0,17.034861057158853,High
3368,Stock,124.5,30.855610016143586,High
3369,Stock,124.98999786376952,25.021846614520697,High
3370,Stock,128.0500030517578,30.964868645134107,High
3371,Stock,126.94000244140624,33.420172328682476,High
3372,Stock,115.0,24.769718762209376,High
3373,Stock,112.0199966430664,31.048072370291262,High
3374,Stock,107.5500030517578,28.045696368215996,High
3375,Stock,100.0,32.742229097620815,High
3376,Stock,74.0,12.111932911270088,High
3377,Stock,91.0,10.293901566763004,High
3378,Stock,117.31999969482422,28.42608514821221,High
3379,Stock,110.79000091552734,31.72828832300432,High
3380,Stock,104.0,24.480164840137157,High
3381,Stock,107.0,25.942005468288304,High
3382,Stock,115.6500015258789,28.056738889982906,High
3383,Stock,118.83000183105467,31.740527268773384,High
3384,Stock,111.0,29.787096056509384,High
3385,Stock,101.70999908447266,25.638761629140905,High
3386,Stock,96.0,28.247090647059665,High
3387,Stock,91.47000122070312,32.08895820527937,High
3388,Stock,82.22000122070312,17.855784434087205,High
3389,Stock,88.66000366210938,21.764582240552876,High
3390,Stock,88.01000213623047,29.561516985365255,High
3391,Stock,87.19999694824219,26.44002740875934,High
3392,Stock,87.30999755859375,31.445270190023074,High
3393,Stock,87.18000030517578,23.084470589046326,High
3394,Stock,86.5,32.69837583965513,High
3395,Stock,79.41000366210938,31.948371871204014,High
3396,Stock,75.0,29.331133960289723,High
3397,Stock,68.51000213623047,29.039569650777747,High
3398,Stock,66.68000030517578,19.757076177499393,High
3399,Stock,64.54000091552734,29.606687209129873,High
3400,Stock,61.02000045776367,16.935424209656468,High
3401,Stock,65.12000274658203,30.889018178517013,High
3402,Stock,61.75,32.536783654885745,High
3403,Stock,60.560001373291016,30.9465053637498,High
3404,Stock,54.540000915527344,32.56941186899218,High
3405,Stock,49.0,26.38703881723107,High
3406,Stock,47.40999984741211,19.280936822381758,High
3407,Stock,55.27000045776367,9.95385773106499,High
3408,Stock,66.5199966430664,24.296409615330745,High
3409,Stock,69.4000015258789,21.676873848753374,High
3410,Stock,74.23999786376953,26.059541811179205,High
3411,Stock,64.19000244140625,30.92287854393615,High
3412,Stock,60.220001220703125,24.26170007521203,High
3413,Stock,62.119998931884766,20.839012833016437,High
3414,Stock,66.04000091552734,31.16565894378398,High
3415,Stock,65.0199966430664,23.314555610122145,High
3416,Stock,73.5199966430664,27.81433654356488,High
3417,Stock,71.55999755859375,31.89484537126251,High
3418,Stock,69.3499984741211,30.03733308994426,High
3419,Stock,69.08999633789062,32.93210942376847,High
3420,Stock,65.5,29.6898722613334,High
